ID|Reference|Date|Amount|Account|Status
32384|REF032384|2025-07-24 09:33:57.438462|16599.98|ACC09873|SUCCESS
32385|REF032385|2025-07-25 10:50:28.200079|53410.45|ACC06373|SUCCESS
32386|REF032386|2025-07-02 04:24:51.003518|5177.99|ACC01171|FAILED
32387|REF032387|2025-07-14 03:32:43.024567|95320.66|ACC05014|FAILED
32388|REF032388|2025-07-13 03:39:06.3998|97614.57|ACC01220|FAILED
32389|REF032389|2025-07-01 10:41:56.980548|79900.37|ACC04399|SUCCESS
32390|REF032390|2025-07-21 16:36:54.979102|54823.89|ACC08788|FAILED
32391|REF032391|2025-07-25 22:44:01.784891|64225.02|ACC03198|FAILED
32392|REF032392|2025-07-10 21:30:56.987412|91255.81|ACC09175|SUCCESS
32393|REF032393|2025-07-21 06:08:29.854927|53816.46|ACC05611|SUCCESS
32394|REF032394|2025-07-22 10:56:30.818363|68674.89|ACC09382|FAILED
32395|REF032395|2025-07-26 07:49:31.732652|18279.52|ACC08251|SUCCESS
32396|REF032396|2025-07-01 20:29:56.996384|12002.80|ACC03302|SUCCESS
32397|REF032397|2025-07-24 19:52:57.092237|99852.05|ACC02283|FAILED
32398|REF032398|2025-07-23 17:44:29.339294|80677.32|ACC01702|FAILED
32399|REF032399|2025-07-02 23:58:51.654423|77238.71|ACC05639|FAILED
32400|REF032400|2025-07-05 21:08:08.263989|64054.25|ACC04194|SUCCESS
32401|REF032401|2025-07-02 12:59:45.098912|49071.42|ACC06702|SUCCESS
32402|REF032402|2025-07-11 00:05:42.530221|76431.23|ACC08380|FAILED
32403|REF032403|2025-07-01 00:04:59.212134|87099.08|ACC06809|SUCCESS
32404|REF032404|2025-07-06 19:42:00.673852|27529.19|ACC02295|FAILED
32405|REF032405|2025-07-17 05:08:26.713773|33591.58|ACC05767|SUCCESS
32406|REF032406|2025-06-28 14:33:32.741247|8863.32|ACC03787|SUCCESS
32407|REF032407|2025-07-23 16:43:59.875765|67387.78|ACC05231|FAILED
32408|REF032408|2025-07-12 07:09:37.134772|28675.67|ACC01623|SUCCESS
32409|REF032409|2025-07-21 00:48:18.65086|76961.15|ACC09904|FAILED
32410|REF032410|2025-07-21 08:45:58.541755|98485.48|ACC02734|SUCCESS
32411|REF032411|2025-07-07 12:38:23.094517|37594.57|ACC05356|FAILED
32412|REF032412|2025-07-15 22:39:48.201777|76124.04|ACC07606|SUCCESS
32413|REF032413|2025-07-04 00:55:01.259943|88562.99|ACC01149|FAILED
32414|REF032414|2025-07-08 02:11:07.721489|9912.35|ACC04110|FAILED
32415|REF032415|2025-06-27 18:05:06.030737|56481.20|ACC01126|FAILED
32416|REF032416|2025-07-03 20:55:41.153251|52063.09|ACC03929|FAILED
32417|REF032417|2025-07-14 08:52:28.867649|5502.97|ACC07431|SUCCESS
32418|REF032418|2025-07-13 08:17:19.373688|90468.42|ACC08410|FAILED
32419|REF032419|2025-07-10 19:42:28.201979|87618.65|ACC02817|SUCCESS
32420|REF032420|2025-06-28 01:34:44.09809|64071.58|ACC04264|SUCCESS
32421|REF032421|2025-06-30 04:14:24.569546|25865.68|ACC04348|FAILED
32422|REF032422|2025-07-11 00:47:24.305862|15789.18|ACC02160|SUCCESS
32423|REF032423|2025-07-12 20:18:58.303139|57384.44|ACC06295|SUCCESS
32424|REF032424|2025-06-29 00:24:45.420979|80577.17|ACC09200|SUCCESS
32425|REF032425|2025-06-28 12:06:05.736093|80122.44|ACC05245|FAILED
32426|REF032426|2025-07-07 18:00:30.330891|40508.88|ACC08838|SUCCESS
32427|REF032427|2025-07-20 09:50:07.460702|7257.96|ACC08506|SUCCESS
32428|REF032428|2025-07-24 11:13:05.991718|37121.91|ACC01269|FAILED
32429|REF032429|2025-07-18 17:53:45.765671|71344.54|ACC02970|SUCCESS
32430|REF032430|2025-07-15 21:15:16.501961|3590.90|ACC01055|SUCCESS
32431|REF032431|2025-07-15 23:27:41.214973|56264.86|ACC01186|FAILED
32432|REF032432|2025-07-16 21:14:51.607299|49354.26|ACC04068|SUCCESS
32433|REF032433|2025-07-08 17:29:48.719376|89827.39|ACC05620|SUCCESS
32434|REF032434|2025-07-21 19:29:55.080023|84683.44|ACC04884|FAILED
32435|REF032435|2025-07-06 12:39:16.392823|37555.34|ACC03348|SUCCESS
32436|REF032436|2025-07-23 01:21:19.994888|96137.80|ACC09834|SUCCESS
32437|REF032437|2025-07-10 23:12:26.558722|4947.19|ACC06917|FAILED
32438|REF032438|2025-07-24 12:11:07.219168|78406.22|ACC05127|FAILED
32439|REF032439|2025-07-17 16:54:18.198498|66672.76|ACC07562|SUCCESS
32440|REF032440|2025-07-10 18:27:12.01421|63728.43|ACC03845|SUCCESS
32441|REF032441|2025-07-22 18:42:04.908282|23324.41|ACC02171|SUCCESS
32442|REF032442|2025-07-11 18:23:38.351463|23245.64|ACC03747|SUCCESS
32443|REF032443|2025-07-01 16:51:49.147204|68346.79|ACC09351|FAILED
32444|REF032444|2025-07-06 15:52:06.083917|89330.47|ACC02151|SUCCESS
32445|REF032445|2025-07-03 23:27:40.073004|87133.12|ACC04177|SUCCESS
32446|REF032446|2025-07-15 19:10:20.275166|70872.96|ACC09729|FAILED
32447|REF032447|2025-06-29 17:41:44.891165|99640.43|ACC03154|SUCCESS
32448|REF032448|2025-07-01 02:53:08.746503|34347.55|ACC07838|FAILED
32449|REF032449|2025-07-10 07:00:29.215472|36022.02|ACC06562|FAILED
32450|REF032450|2025-07-01 08:35:37.515387|33130.74|ACC07302|FAILED
32451|REF032451|2025-07-17 14:10:47.094458|53079.58|ACC09086|SUCCESS
32452|REF032452|2025-07-23 19:16:40.582446|78509.08|ACC05392|FAILED
32453|REF032453|2025-07-18 02:49:43.745649|73484.05|ACC08169|FAILED
32454|REF032454|2025-07-01 13:54:14.169397|45790.03|ACC04806|FAILED
32455|REF032455|2025-07-10 05:48:25.968319|14113.06|ACC09175|FAILED
32456|REF032456|2025-07-20 12:12:49.896397|53418.66|ACC08266|FAILED
32457|REF032457|2025-06-29 13:52:24.650733|64322.07|ACC02318|SUCCESS
32458|REF032458|2025-07-02 20:44:33.990954|55187.63|ACC09179|SUCCESS
32459|REF032459|2025-07-18 15:30:24.751532|63567.57|ACC06245|SUCCESS
32460|REF032460|2025-07-14 03:45:19.075935|14134.67|ACC07408|SUCCESS
32461|REF032461|2025-07-11 10:40:16.88064|85673.96|ACC01371|FAILED
32462|REF032462|2025-07-08 20:19:48.265792|84329.73|ACC06543|FAILED
32463|REF032463|2025-07-04 20:53:38.806945|54245.23|ACC07032|SUCCESS
32464|REF032464|2025-07-20 23:01:55.385683|55487.67|ACC04547|FAILED
32465|REF032465|2025-07-01 05:23:14.482696|86953.28|ACC01495|FAILED
32466|REF032466|2025-07-25 01:42:44.921668|90365.49|ACC05314|FAILED
32467|REF032467|2025-07-23 02:24:19.992984|27250.56|ACC03646|SUCCESS
32468|REF032468|2025-07-02 13:44:10.539962|23358.89|ACC03544|FAILED
32469|REF032469|2025-07-01 08:06:09.95627|81455.29|ACC05112|SUCCESS
32470|REF032470|2025-07-21 21:18:19.376677|80947.61|ACC01370|FAILED
32471|REF032471|2025-07-14 18:38:40.422061|72941.59|ACC09499|FAILED
32472|REF032472|2025-07-23 14:45:48.076342|51359.73|ACC01208|SUCCESS
32473|REF032473|2025-07-17 04:49:51.256658|54647.84|ACC04956|FAILED
32474|REF032474|2025-07-03 05:54:01.195348|9675.47|ACC01982|FAILED
32475|REF032475|2025-07-07 01:27:17.519829|68128.29|ACC01128|SUCCESS
32476|REF032476|2025-07-07 09:42:52.280237|34998.67|ACC03421|SUCCESS
32477|REF032477|2025-07-21 00:07:44.559264|41645.78|ACC09199|FAILED
32478|REF032478|2025-07-18 21:45:06.045464|50634.70|ACC02738|FAILED
32479|REF032479|2025-07-21 15:11:57.824107|90730.03|ACC09472|SUCCESS
32480|REF032480|2025-07-08 23:02:34.816227|15692.03|ACC02953|SUCCESS
32481|REF032481|2025-07-02 18:55:00.480054|41541.06|ACC02473|SUCCESS
32482|REF032482|2025-07-06 14:36:18.603586|96692.70|ACC02295|FAILED
32483|REF032483|2025-07-23 02:19:47.489247|48483.48|ACC08300|SUCCESS
32484|REF032484|2025-07-08 05:47:18.827806|75317.89|ACC02560|FAILED
32485|REF032485|2025-07-23 18:41:18.736466|18515.68|ACC04053|SUCCESS
32486|REF032486|2025-07-09 14:03:03.104949|91474.69|ACC02363|SUCCESS
32487|REF032487|2025-07-19 19:35:43.360251|34117.19|ACC01069|SUCCESS
32488|REF032488|2025-06-27 10:27:56.16151|9997.67|ACC03791|SUCCESS
32489|REF032489|2025-06-30 21:09:38.958731|84403.61|ACC03713|SUCCESS
32490|REF032490|2025-07-18 04:58:41.384928|69364.12|ACC05538|SUCCESS
32491|REF032491|2025-07-07 18:34:19.060699|54509.17|ACC04848|FAILED
32492|REF032492|2025-06-29 03:14:06.670295|38574.00|ACC04459|SUCCESS
32493|REF032493|2025-07-19 21:44:25.348949|68843.12|ACC07546|SUCCESS
32494|REF032494|2025-07-23 23:56:00.427863|34611.33|ACC06022|FAILED
32495|REF032495|2025-07-25 23:07:39.508059|86880.52|ACC07281|FAILED
32496|REF032496|2025-07-07 18:18:16.970679|18735.40|ACC02280|SUCCESS
32497|REF032497|2025-07-10 13:50:05.955027|86706.28|ACC02373|SUCCESS
32498|REF032498|2025-07-15 20:09:07.351139|22472.73|ACC03198|FAILED
32499|REF032499|2025-07-08 13:44:58.035013|63943.36|ACC02743|FAILED
32500|REF032500|2025-07-22 23:37:14.038811|68338.46|ACC03948|SUCCESS
32501|REF032501|2025-07-01 17:51:21.432704|46445.69|ACC05542|SUCCESS
32502|REF032502|2025-07-08 13:04:28.988933|79474.42|ACC04210|SUCCESS
32503|REF032503|2025-07-03 09:01:16.395866|60295.33|ACC01809|SUCCESS
32504|REF032504|2025-07-20 05:49:04.474305|76627.44|ACC08785|SUCCESS
32505|REF032505|2025-07-11 08:32:33.109963|62179.87|ACC08395|FAILED
32506|REF032506|2025-07-24 00:06:55.20687|24760.71|ACC07028|FAILED
32507|REF032507|2025-07-21 21:32:34.346312|67366.28|ACC04337|SUCCESS
32508|REF032508|2025-07-05 16:51:26.728984|26843.49|ACC02339|FAILED
32509|REF032509|2025-07-07 19:04:45.382658|74045.50|ACC07008|SUCCESS
32510|REF032510|2025-07-07 11:51:11.155666|64018.99|ACC02282|FAILED
32511|REF032511|2025-07-23 04:46:36.138759|49901.91|ACC08300|FAILED
32512|REF032512|2025-07-24 09:06:14.744356|88912.09|ACC03642|SUCCESS
32513|REF032513|2025-07-15 22:38:09.650762|23392.00|ACC03390|SUCCESS
32514|REF032514|2025-07-02 16:47:37.046539|13505.49|ACC09562|FAILED
32515|REF032515|2025-07-01 15:47:07.518009|90631.45|ACC03989|SUCCESS
32516|REF032516|2025-07-12 11:26:56.592036|61811.44|ACC05920|FAILED
32517|REF032517|2025-07-20 06:02:57.084912|57524.38|ACC01079|SUCCESS
32518|REF032518|2025-07-10 13:26:20.137594|42641.99|ACC07134|FAILED
32519|REF032519|2025-06-29 13:17:50.315248|68561.37|ACC03768|SUCCESS
32520|REF032520|2025-07-22 10:23:49.843652|15201.39|ACC09205|FAILED
32521|REF032521|2025-07-06 19:03:01.264789|83724.85|ACC09220|FAILED
32522|REF032522|2025-07-23 02:47:11.291061|54735.83|ACC06808|FAILED
32523|REF032523|2025-07-08 07:14:01.027906|2186.77|ACC03551|SUCCESS
32524|REF032524|2025-07-16 19:11:20.222762|66435.38|ACC02452|SUCCESS
32525|REF032525|2025-07-19 10:39:25.731366|34440.31|ACC06786|FAILED
32526|REF032526|2025-07-24 05:09:29.00134|83600.44|ACC06813|SUCCESS
32527|REF032527|2025-07-07 07:18:22.599868|35564.59|ACC02037|FAILED
32528|REF032528|2025-06-27 23:14:08.458355|42351.85|ACC09447|FAILED
32529|REF032529|2025-07-01 03:06:50.863949|35344.87|ACC07743|FAILED
32530|REF032530|2025-06-27 15:29:19.199317|90747.41|ACC01106|SUCCESS
32531|REF032531|2025-07-03 19:09:36.813143|99735.49|ACC07427|SUCCESS
32532|REF032532|2025-07-26 06:12:55.300148|54906.23|ACC07343|FAILED
32533|REF032533|2025-06-28 10:58:27.284348|96754.26|ACC08370|SUCCESS
32534|REF032534|2025-07-16 03:26:13.671178|38480.44|ACC09712|FAILED
32535|REF032535|2025-07-09 14:27:45.041617|60256.64|ACC08560|SUCCESS
32536|REF032536|2025-06-28 15:55:34.457964|91171.52|ACC08557|FAILED
32537|REF032537|2025-07-06 03:17:45.187751|36765.35|ACC09431|FAILED
32538|REF032538|2025-07-21 03:46:38.914283|98017.09|ACC08001|SUCCESS
32539|REF032539|2025-07-20 10:54:08.237957|32518.67|ACC07732|FAILED
32540|REF032540|2025-07-23 23:44:26.716659|39357.07|ACC08252|FAILED
32541|REF032541|2025-07-21 21:52:33.278026|77154.94|ACC05706|FAILED
32542|REF032542|2025-07-10 16:12:37.7558|60664.36|ACC08732|FAILED
32543|REF032543|2025-07-09 01:20:03.926453|23704.13|ACC03848|SUCCESS
32544|REF032544|2025-07-25 12:01:53.744004|88613.71|ACC04858|SUCCESS
32545|REF032545|2025-07-26 04:32:05.725458|84131.18|ACC04702|SUCCESS
32546|REF032546|2025-07-06 12:18:29.124578|38886.77|ACC04975|SUCCESS
32547|REF032547|2025-07-08 00:36:28.066216|11613.32|ACC07875|SUCCESS
32548|REF032548|2025-07-13 23:43:36.648718|24076.30|ACC03672|FAILED
32549|REF032549|2025-07-21 13:15:53.562492|68702.94|ACC09557|FAILED
32550|REF032550|2025-07-02 09:06:53.201074|97569.41|ACC04572|FAILED
32551|REF032551|2025-07-19 14:15:45.967429|41917.99|ACC03038|FAILED
32552|REF032552|2025-07-11 02:00:44.219915|40325.59|ACC08377|SUCCESS
32553|REF032553|2025-07-09 10:43:52.747686|66276.80|ACC07938|FAILED
32554|REF032554|2025-07-05 06:20:09.965895|38858.14|ACC04041|FAILED
32555|REF032555|2025-07-23 21:14:29.76055|22498.90|ACC08937|SUCCESS
32556|REF032556|2025-07-05 00:55:29.422859|3384.18|ACC03981|FAILED
32557|REF032557|2025-07-09 18:09:24.552243|32237.46|ACC02774|FAILED
32558|REF032558|2025-07-06 14:50:34.712933|78750.33|ACC08048|FAILED
32559|REF032559|2025-07-14 16:15:43.640049|17991.18|ACC08661|SUCCESS
32560|REF032560|2025-07-21 01:39:04.606026|76678.82|ACC06054|SUCCESS
32561|REF032561|2025-07-16 22:16:22.588394|98227.53|ACC03234|SUCCESS
32562|REF032562|2025-07-16 17:51:55.813927|11770.41|ACC02986|FAILED
32563|REF032563|2025-07-02 12:51:28.899407|69694.67|ACC09250|SUCCESS
32564|REF032564|2025-07-17 16:08:13.748908|18900.95|ACC01493|FAILED
32565|REF032565|2025-07-03 05:51:39.994523|12749.42|ACC03692|FAILED
32566|REF032566|2025-06-28 23:55:45.977165|88612.84|ACC09466|SUCCESS
32567|REF032567|2025-07-23 23:59:34.638581|44704.12|ACC03517|FAILED
32568|REF032568|2025-07-10 00:05:27.888374|26165.94|ACC03221|SUCCESS
32569|REF032569|2025-06-30 11:21:27.514775|16469.22|ACC04656|FAILED
32570|REF032570|2025-07-14 11:05:14.179676|66928.29|ACC03733|FAILED
32571|REF032571|2025-07-12 09:11:31.291845|13573.91|ACC06816|FAILED
32572|REF032572|2025-06-28 15:18:32.681053|56454.75|ACC02170|FAILED
32573|REF032573|2025-07-26 04:15:38.851877|78511.68|ACC02742|SUCCESS
32574|REF032574|2025-07-19 16:13:31.076545|13760.83|ACC06508|FAILED
32575|REF032575|2025-06-29 22:45:28.371881|91363.32|ACC01158|FAILED
32576|REF032576|2025-07-23 15:51:50.291754|46346.16|ACC06338|FAILED
32577|REF032577|2025-07-23 07:15:42.578537|88971.36|ACC07489|FAILED
32578|REF032578|2025-07-20 01:00:01.542397|67048.21|ACC03129|FAILED
32579|REF032579|2025-07-08 07:03:12.8576|96326.83|ACC07135|SUCCESS
32580|REF032580|2025-07-25 19:07:42.098163|78835.25|ACC02968|FAILED
32581|REF032581|2025-07-16 15:04:24.992193|57680.17|ACC05812|SUCCESS
32582|REF032582|2025-07-06 13:15:30.878782|56130.81|ACC03007|FAILED
32583|REF032583|2025-07-21 00:01:33.844597|40024.28|ACC04805|SUCCESS
32584|REF032584|2025-07-03 00:04:27.116286|31511.01|ACC08108|FAILED
32585|REF032585|2025-07-22 15:33:47.128429|99088.03|ACC03588|SUCCESS
32586|REF032586|2025-07-20 12:24:24.872779|47487.54|ACC03115|SUCCESS
32587|REF032587|2025-07-03 13:29:58.356046|86761.03|ACC01329|FAILED
32588|REF032588|2025-07-16 15:29:00.361764|63848.23|ACC06445|SUCCESS
32589|REF032589|2025-07-06 22:44:35.508031|44897.48|ACC04987|SUCCESS
32590|REF032590|2025-07-24 10:59:27.704676|52886.31|ACC08155|FAILED
32591|REF032591|2025-07-09 15:34:52.833677|73495.25|ACC04129|FAILED
32592|REF032592|2025-06-28 12:48:36.727935|98817.43|ACC05428|SUCCESS
32593|REF032593|2025-07-22 14:05:32.389309|56595.29|ACC02574|FAILED
32594|REF032594|2025-07-12 19:11:35.814274|26454.13|ACC05862|SUCCESS
32595|REF032595|2025-07-04 08:39:03.791672|94856.87|ACC06709|SUCCESS
32596|REF032596|2025-07-20 16:35:51.479393|52151.99|ACC01362|SUCCESS
32597|REF032597|2025-07-07 18:05:42.997284|56182.06|ACC08547|SUCCESS
32598|REF032598|2025-07-05 18:16:58.122069|98237.79|ACC08170|SUCCESS
32599|REF032599|2025-07-10 14:00:49.028741|83039.10|ACC07164|SUCCESS
32600|REF032600|2025-06-30 22:46:00.955263|49752.71|ACC02484|SUCCESS
32601|REF032601|2025-06-29 02:22:32.416947|39519.80|ACC01576|SUCCESS
32602|REF032602|2025-07-11 15:10:43.197659|36454.84|ACC07916|FAILED
32603|REF032603|2025-07-17 15:57:21.745703|55398.17|ACC04306|FAILED
32604|REF032604|2025-07-06 01:48:45.205772|42199.73|ACC09903|FAILED
32605|REF032605|2025-06-27 12:48:06.985318|19612.67|ACC09332|FAILED
32606|REF032606|2025-07-23 11:16:18.146462|83617.00|ACC03770|SUCCESS
32607|REF032607|2025-07-19 02:00:41.338534|28825.71|ACC01016|SUCCESS
32608|REF032608|2025-07-09 12:21:24.937955|49540.45|ACC06501|SUCCESS
32609|REF032609|2025-07-11 15:29:17.983504|78958.99|ACC03308|SUCCESS
32610|REF032610|2025-07-24 22:00:06.127032|45321.56|ACC07170|FAILED
32611|REF032611|2025-07-03 05:53:34.634986|80962.16|ACC01430|FAILED
32612|REF032612|2025-07-21 00:59:09.43594|37910.60|ACC04404|SUCCESS
32613|REF032613|2025-07-10 00:19:05.17108|47089.89|ACC01837|FAILED
32614|REF032614|2025-07-15 00:51:49.318304|10443.62|ACC02811|FAILED
32615|REF032615|2025-07-09 00:38:15.777583|86814.70|ACC04859|SUCCESS
32616|REF032616|2025-07-01 14:24:29.116705|93031.43|ACC09410|SUCCESS
32617|REF032617|2025-07-16 16:30:21.437349|59568.07|ACC08234|FAILED
32618|REF032618|2025-07-15 01:44:33.986784|9946.87|ACC03673|FAILED
32619|REF032619|2025-07-05 08:13:11.039734|53791.63|ACC05256|SUCCESS
32620|REF032620|2025-06-29 08:45:59.567586|54578.02|ACC03951|SUCCESS
32621|REF032621|2025-07-25 04:01:32.390437|83564.66|ACC07047|SUCCESS
32622|REF032622|2025-07-16 02:26:35.303861|45389.21|ACC06702|FAILED
32623|REF032623|2025-06-28 22:42:56.498764|93121.83|ACC03657|SUCCESS
32624|REF032624|2025-07-25 13:58:07.643787|75731.48|ACC01556|FAILED
32625|REF032625|2025-07-19 08:10:03.927313|67578.73|ACC07255|FAILED
32626|REF032626|2025-07-03 06:15:18.594735|28497.14|ACC03850|FAILED
32627|REF032627|2025-07-23 19:30:46.337666|84346.98|ACC03956|FAILED
32628|REF032628|2025-07-01 21:54:16.766048|84801.04|ACC01418|SUCCESS
32629|REF032629|2025-07-13 16:05:53.916756|26739.07|ACC05103|FAILED
32630|REF032630|2025-07-23 10:17:04.372296|80956.95|ACC07160|SUCCESS
32631|REF032631|2025-07-07 20:47:27.788718|63533.52|ACC08573|FAILED
32632|REF032632|2025-07-25 00:26:36.749682|24802.05|ACC06104|FAILED
32633|REF032633|2025-07-14 06:10:45.438262|16730.71|ACC01601|FAILED
32634|REF032634|2025-07-19 07:18:18.617485|41873.22|ACC03354|FAILED
32635|REF032635|2025-07-05 09:06:37.51051|6975.51|ACC04277|FAILED
32636|REF032636|2025-07-14 07:50:29.660692|5783.01|ACC02439|FAILED
32637|REF032637|2025-07-23 19:43:06.909038|78781.68|ACC01690|FAILED
32638|REF032638|2025-07-26 07:58:03.940572|41160.07|ACC05440|SUCCESS
32639|REF032639|2025-07-21 03:12:10.752332|9118.39|ACC05697|FAILED
32640|REF032640|2025-07-13 04:16:20.046769|24012.58|ACC05178|SUCCESS
32641|REF032641|2025-07-13 13:14:47.087271|21952.39|ACC06628|FAILED
32642|REF032642|2025-07-15 20:47:42.569543|36417.83|ACC09348|SUCCESS
32643|REF032643|2025-07-07 23:02:13.249503|7124.66|ACC01754|FAILED
32644|REF032644|2025-07-05 10:02:00.493073|17971.08|ACC07093|FAILED
32645|REF032645|2025-07-14 00:05:48.213337|22683.76|ACC02639|FAILED
32646|REF032646|2025-06-28 08:52:30.144559|28230.98|ACC02501|SUCCESS
32647|REF032647|2025-07-09 00:47:36.158741|56163.14|ACC07348|FAILED
32648|REF032648|2025-07-15 11:17:54.009479|61292.76|ACC02723|FAILED
32649|REF032649|2025-07-23 21:05:21.98966|97351.35|ACC02429|SUCCESS
32650|REF032650|2025-07-16 13:02:08.641226|75217.12|ACC07316|SUCCESS
32651|REF032651|2025-07-01 04:05:14.643337|23487.60|ACC08804|FAILED
32652|REF032652|2025-07-18 13:17:45.760288|88003.85|ACC01971|SUCCESS
32653|REF032653|2025-06-29 23:44:45.263324|97354.55|ACC02396|FAILED
32654|REF032654|2025-07-03 20:26:13.692573|21446.02|ACC08368|FAILED
32655|REF032655|2025-07-13 19:38:53.763824|96050.13|ACC01955|SUCCESS
32656|REF032656|2025-06-28 17:15:39.066208|52249.17|ACC07283|FAILED
32657|REF032657|2025-07-24 13:05:18.005112|36957.78|ACC09328|SUCCESS
32658|REF032658|2025-07-19 10:26:51.607368|62777.38|ACC02494|FAILED
32659|REF032659|2025-07-03 21:49:04.146858|5995.11|ACC04220|FAILED
32660|REF032660|2025-07-13 19:35:54.704393|56200.17|ACC01887|SUCCESS
32661|REF032661|2025-07-06 13:45:21.181654|29440.82|ACC04758|SUCCESS
32662|REF032662|2025-06-29 02:10:45.330398|84373.82|ACC02567|SUCCESS
32663|REF032663|2025-07-07 06:18:14.507201|44486.33|ACC02559|FAILED
32664|REF032664|2025-07-11 03:25:17.845511|82483.71|ACC08420|SUCCESS
32665|REF032665|2025-07-23 18:14:46.83503|31975.97|ACC05560|SUCCESS
32666|REF032666|2025-06-30 19:31:29.451688|94006.39|ACC05373|FAILED
32667|REF032667|2025-06-29 00:41:01.834303|32227.33|ACC04418|FAILED
32668|REF032668|2025-07-18 07:30:58.425182|47011.69|ACC09360|SUCCESS
32669|REF032669|2025-07-03 11:16:24.300461|4358.21|ACC09038|SUCCESS
32670|REF032670|2025-07-23 04:49:53.896494|95924.09|ACC08452|SUCCESS
32671|REF032671|2025-07-01 14:47:14.001144|57138.24|ACC08371|FAILED
32672|REF032672|2025-07-11 18:02:00.464904|74651.58|ACC02974|FAILED
32673|REF032673|2025-07-18 07:03:52.221315|91956.79|ACC03766|SUCCESS
32674|REF032674|2025-07-16 07:18:49.232586|7824.40|ACC08156|FAILED
32675|REF032675|2025-07-13 14:28:49.253362|73955.84|ACC02097|SUCCESS
32676|REF032676|2025-07-16 20:13:25.418056|19672.11|ACC09301|SUCCESS
32677|REF032677|2025-07-17 23:19:37.766843|99836.80|ACC01831|FAILED
32678|REF032678|2025-07-19 23:28:10.402584|95429.37|ACC04456|SUCCESS
32679|REF032679|2025-07-17 06:54:20.593328|5579.41|ACC06441|FAILED
32680|REF032680|2025-07-13 09:42:28.114238|81876.08|ACC02960|SUCCESS
32681|REF032681|2025-07-03 02:06:26.73495|17507.74|ACC08798|FAILED
32682|REF032682|2025-07-08 04:23:21.542425|98455.41|ACC06683|FAILED
32683|REF032683|2025-07-02 01:41:31.232495|21597.92|ACC04438|SUCCESS
32684|REF032684|2025-07-09 23:33:05.816568|15853.43|ACC03829|SUCCESS
32685|REF032685|2025-06-29 17:02:40.733867|32360.04|ACC04248|FAILED
32686|REF032686|2025-07-24 05:50:58.430746|16105.14|ACC05895|FAILED
32687|REF032687|2025-07-13 15:37:43.343219|89425.64|ACC09628|SUCCESS
32688|REF032688|2025-07-10 03:40:04.961482|10214.85|ACC09787|FAILED
32689|REF032689|2025-06-29 06:38:05.244948|16010.38|ACC02181|FAILED
32690|REF032690|2025-07-08 13:02:18.504453|63986.90|ACC07786|SUCCESS
32691|REF032691|2025-07-15 14:12:46.056756|51440.37|ACC03975|FAILED
32692|REF032692|2025-07-07 02:42:20.377878|54385.66|ACC08882|FAILED
32693|REF032693|2025-07-11 22:03:32.186964|75841.21|ACC01236|SUCCESS
32694|REF032694|2025-07-06 23:52:30.273877|19415.54|ACC07331|FAILED
32695|REF032695|2025-07-23 13:19:20.186746|79458.50|ACC01305|FAILED
32696|REF032696|2025-07-05 00:22:50.57156|90211.59|ACC08739|FAILED
32697|REF032697|2025-07-12 04:36:21.040303|92601.03|ACC09954|FAILED
32698|REF032698|2025-07-12 01:15:13.837914|47035.02|ACC02825|SUCCESS
32699|REF032699|2025-07-06 05:37:20.071587|16587.93|ACC08000|SUCCESS
32700|REF032700|2025-07-06 06:45:57.879108|27657.91|ACC02073|FAILED
32701|REF032701|2025-07-15 02:02:15.955637|13880.22|ACC06121|SUCCESS
